"MasterKey","File","Event","TYPE","R.ID","R.range","Dur.r","S.ID","S.range","Dur.s","S.DetScr","S.DetDec","ISec.range","Dur.ISec","Beg.r-Beg.s","End.r-End.s"
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000071205 | MAX: 000000071205 | KeySeparator: 000000000000","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","389","71205:71205","1","0.231000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000038155 | MAX: 000000038285 | KeySeparator: 000000000491","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","161","38155:38285","131","0.159500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000123455 | MAX: 000000123455 | KeySeparator: 000000000492","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","705","123455:123455","1","0.242000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000092475 | MAX: 000000092485 | KeySeparator: 000000000493","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","520","92475:92485","11","0.364500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000176205 | MAX: 000000176285 | KeySeparator: 000000000494","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","1010","176205:176285","81","0.258333","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000021715 | MAX: 000000021745 | KeySeparator: 000000000495","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","95","21715:21745","31","0.286750","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000132275 | MAX: 000000132275 | KeySeparator: 000000000496","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","743","132275:132275","1","0.113000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000049025 | MAX: 000000049055 | KeySeparator: 000000000497","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","238","49025:49055","31","0.167000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000074375 | MAX: 000000074415 | KeySeparator: 000000000498","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","411","74375:74415","41","0.297600","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000139995 | MAX: 000000140025 | KeySeparator: 000000000499","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","805","139995:140025","31","0.445667","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000107345 | MAX: 000000107745 | KeySeparator: 000000000500","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","603","107345:107745","401","0.295946","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000060375 | MAX: 000000060425 | KeySeparator: 000000000501","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","318","60375:60425","51","0.136250","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000172785 | MAX: 000000173065 | KeySeparator: 000000000502","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","984","172785:173065","281","0.229852","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000173335 | MAX: 000000173425 | KeySeparator: 000000000503","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","987","173335:173425","91","0.142250","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000169015 | MAX: 000000169045 | KeySeparator: 000000000504","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","959","169015:169045","31","0.157667","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000047635 | MAX: 000000047635 | KeySeparator: 000000000505","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","227","47635:47635","1","0.101000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000139445 | MAX: 000000139445 | KeySeparator: 000000000506","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","801","139445:139445","1","0.183000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000044445 | MAX: 000000044545 | KeySeparator: 000000000507","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","201","44445:44545","101","0.183909","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000097115 | MAX: 000000097115 | KeySeparator: 000000000508","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","549","97115:97115","1","0.141000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000139225 | MAX: 000000139225 | KeySeparator: 000000000509","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","797","139225:139225","1","0.217000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000054805 | MAX: 000000055005 | KeySeparator: 000000000510","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","278","54805:55005","201","0.315048","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000157735 | MAX: 000000157935 | KeySeparator: 000000000511","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","902","157735:157935","201","0.224684","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000162895 | MAX: 000000162925 | KeySeparator: 000000000512","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","921","162895:162925","31","0.143333","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000026965 | MAX: 000000026965 | KeySeparator: 000000000513","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","112","26965:26965","1","0.313000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000130435 | MAX: 000000130445 | KeySeparator: 000000000514","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","733","130435:130445","11","0.313500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000128205 | MAX: 000000128225 | KeySeparator: 000000000515","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","722","128205:128225","21","0.185000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000042585 | MAX: 000000042615 | KeySeparator: 000000000516","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","190","42585:42615","31","0.171500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000106705 | MAX: 000000106705 | KeySeparator: 000000000517","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","595","106705:106705","1","0.186000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000000095 | MAX: 000000000115 | KeySeparator: 000000000518","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","1","95:115","21","0.218500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000096985 | MAX: 000000097085 | KeySeparator: 000000000519","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","548","96985:97085","101","0.270727","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000100975 | MAX: 000000100975 | KeySeparator: 000000000520","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","565","100975:100975","1","0.156000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000137485 | MAX: 000000137535 | KeySeparator: 000000000521","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","778","137485:137535","51","0.495000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000071255 | MAX: 000000071255 | KeySeparator: 000000000522","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","390","71255:71255","1","0.173000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000001075 | MAX: 000000001125 | KeySeparator: 000000000523","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","8","1075:1125","51","0.303000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000054775 | MAX: 000000054775 | KeySeparator: 000000000524","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","277","54775:54775","1","0.101000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000070605 | MAX: 000000070605 | KeySeparator: 000000000525","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","386","70605:70605","1","0.119000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000156065 | MAX: 000000156065 | KeySeparator: 000000000526","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","892","156065:156065","1","0.121000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000058955 | MAX: 000000058985 | KeySeparator: 000000000527","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","309","58955:58985","31","0.122000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000020365 | MAX: 000000020365 | KeySeparator: 000000000528","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","94","20365:20365","1","0.273000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000120115 | MAX: 000000120305 | KeySeparator: 000000000529","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","688","120115:120305","191","0.267737","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000142325 | MAX: 000000142385 | KeySeparator: 000000000530","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","824","142325:142385","61","0.406143","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000034515 | MAX: 000000034515 | KeySeparator: 000000000531","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","140","34515:34515","1","0.351000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000111945 | MAX: 000000111955 | KeySeparator: 000000000532","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","648","111945:111955","11","0.211000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000141185 | MAX: 000000141195 | KeySeparator: 000000000533","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","817","141185:141195","11","0.270000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000143275 | MAX: 000000143335 | KeySeparator: 000000000534","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","828","143275:143335","61","0.222143","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000174535 | MAX: 000000174575 | KeySeparator: 000000000535","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","1000","174535:174575","41","0.494600","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000156025 | MAX: 000000156025 | KeySeparator: 000000000536","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","891","156025:156025","1","0.159000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000029775 | MAX: 000000029775 | KeySeparator: 000000000537","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","122","29775:29775","1","0.258000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000164405 | MAX: 000000164435 | KeySeparator: 000000000538","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","932","164405:164435","31","0.142667","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000166415 | MAX: 000000166445 | KeySeparator: 000000000539","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","947","166415:166445","31","0.269250","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000009105 | MAX: 000000009105 | KeySeparator: 000000000540","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","47","9105:9105","1","0.349000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000102515 | MAX: 000000102515 | KeySeparator: 000000000541","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","572","102515:102515","1","0.139000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000143965 | MAX: 000000144045 | KeySeparator: 000000000542","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","834","143965:144045","81","0.227667","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000066135 | MAX: 000000066155 | KeySeparator: 000000000543","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","354","66135:66155","21","0.540000","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000106825 | MAX: 000000107025 | KeySeparator: 000000000544","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","598","106825:107025","201","0.148842","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000151965 | MAX: 000000151985 | KeySeparator: 000000000545","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","874","151965:151985","21","0.201000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000116015 | MAX: 000000116035 | KeySeparator: 000000000546","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","670","116015:116035","21","0.142000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000014085 | MAX: 000000014475 | KeySeparator: 000000000547","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","73","14085:14475","391","0.267211","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000014695 | MAX: 000000014875 | KeySeparator: 000000000548","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","75","14695:14875","181","0.252824","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000079895 | MAX: 000000079905 | KeySeparator: 000000000549","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","443","79895:79905","11","0.180500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000057325 | MAX: 000000057855 | KeySeparator: 000000000550","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","300","57325:57855","531","0.293577","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000176645 | MAX: 000000176645 | KeySeparator: 000000000551","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","1013","176645:176645","1","0.123000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000136405 | MAX: 000000136425 | KeySeparator: 000000000552","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","769","136405:136425","21","0.250333","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000146255 | MAX: 000000146255 | KeySeparator: 000000000553","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","845","146255:146255","1","0.204000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000055695 | MAX: 000000055695 | KeySeparator: 000000000554","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","287","55695:55695","1","0.121000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000079195 | MAX: 000000079215 | KeySeparator: 000000000555","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","436","79195:79215","21","0.141000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000041795 | MAX: 000000041795 | KeySeparator: 000000000556","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","186","41795:41795","1","0.109000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000071655 | MAX: 000000071655 | KeySeparator: 000000000557","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","392","71655:71655","1","0.279000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000172585 | MAX: 000000172705 | KeySeparator: 000000000558","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","982","172585:172705","121","0.215167","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000145555 | MAX: 000000145575 | KeySeparator: 000000000559","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","841","145555:145575","21","0.372667","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000005895 | MAX: 000000005935 | KeySeparator: 000000000560","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","34","5895:5935","41","0.321000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000028265 | MAX: 000000028355 | KeySeparator: 000000000561","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","113","28265:28355","91","0.385400","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000048505 | MAX: 000000048785 | KeySeparator: 000000000562","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","235","48505:48785","281","0.411643","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000121665 | MAX: 000000121765 | KeySeparator: 000000000563","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","695","121665:121765","101","0.199500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000139475 | MAX: 000000139475 | KeySeparator: 000000000564","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","802","139475:139475","1","0.334000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000110975 | MAX: 000000110975 | KeySeparator: 000000000565","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","637","110975:110975","1","0.123000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000114955 | MAX: 000000114955 | KeySeparator: 000000000566","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","664","114955:114955","1","0.110000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000062665 | MAX: 000000062905 | KeySeparator: 000000000567","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","334","62665:62905","241","0.205360","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000138435 | MAX: 000000138485 | KeySeparator: 000000000568","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","789","138435:138485","51","0.178000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000173825 | MAX: 000000173835 | KeySeparator: 000000000569","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","992","173825:173835","11","0.163000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000163285 | MAX: 000000163285 | KeySeparator: 000000000570","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","924","163285:163285","1","0.103000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000039835 | MAX: 000000039835 | KeySeparator: 000000000571","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","172","39835:39835","1","0.171000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000170355 | MAX: 000000170365 | KeySeparator: 000000000572","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","969","170355:170365","11","0.130000","NO","","","",""
